country,name,season,matchreporturl
eng,Premier League,2016-2017,https://fbref.com/en/matches/7e89be76/Hull-City-West-Bromwich-Albion-November-26-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/99cbc7fa/Swansea-City-Crystal-Palace-November-26-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/3c659490/Leicester-City-Middlesbrough-November-26-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/c517e87a/Chelsea-Tottenham-Hotspur-November-26-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/47a487e2/Watford-Stoke-City-November-27-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/40ece6d2/Arsenal-Bournemouth-November-27-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/548c4fd4/Southampton-Everton-November-27-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/4c0c84e5/Manchester-United-West-Ham-United-November-27-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/6076e3fa/Manchester-City-Chelsea-December-3-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/d86fac52/Sunderland-Leicester-City-December-3-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/77813554/West-Bromwich-Albion-Watford-December-3-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/d1dce91c/Stoke-City-Burnley-December-3-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/172a9a1a/Crystal-Palace-Southampton-December-3-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/eb48183a/Tottenham-Hotspur-Swansea-City-December-3-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/432b5d0c/West-Ham-United-Arsenal-December-3-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/97ec0ea0/Bournemouth-Liverpool-December-4-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/5c222a27/Everton-Manchester-United-December-4-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/df3eda24/Middlesbrough-Hull-City-December-5-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/c48b9e6c/Watford-Everton-December-10-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/4d44131d/Swansea-City-Sunderland-December-10-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/fec71c04/Arsenal-Stoke-City-December-10-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/af7488bd/Burnley-Bournemouth-December-10-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/247883d2/Hull-City-Crystal-Palace-December-10-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/4a664930/Leicester-City-Manchester-City-December-10-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/4dfbb8d4/Chelsea-West-Bromwich-Albion-December-11-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/ede5d284/Manchester-United-Tottenham-Hotspur-December-11-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/147f4bd9/Southampton-Middlesbrough-December-11-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/e9da316c/Liverpool-West-Ham-United-December-11-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/897b5086/Bournemouth-Leicester-City-December-13-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/058313b0/Everton-Arsenal-December-13-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/dc1daf72/West-Ham-United-Burnley-December-14-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/c31bcb69/Middlesbrough-Liverpool-December-14-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/03794a81/Sunderland-Chelsea-December-14-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/442f489d/West-Bromwich-Albion-Swansea-City-December-14-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/f44e629b/Stoke-City-Southampton-December-14-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/46ad94b6/Crystal-Palace-Manchester-United-December-14-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/98819322/Tottenham-Hotspur-Hull-City-December-14-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/e89d656a/Manchester-City-Watford-December-14-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/613249e9/Crystal-Palace-Chelsea-December-17-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/fd6f236f/Middlesbrough-Swansea-City-December-17-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/62dce23a/West-Ham-United-Hull-City-December-17-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/5b8aee09/Stoke-City-Leicester-City-December-17-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/46cce5f1/Sunderland-Watford-December-17-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/eb3ac912/West-Bromwich-Albion-Manchester-United-December-17-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/67d57e03/Bournemouth-Southampton-December-18-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/bbc3a7b4/Tottenham-Hotspur-Burnley-December-18-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/18115cd0/Manchester-City-Arsenal-December-18-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/af8cbcff/Merseyside-Derby-Everton-Liverpool-December-19-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/d275e513/Watford-Crystal-Palace-December-26-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/c2d0e082/Burnley-Middlesbrough-December-26-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/8bb3f3c2/Leicester-City-Everton-December-26-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/06033702/Chelsea-Bournemouth-December-26-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/32a93ec5/Arsenal-West-Bromwich-Albion-December-26-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/a5dd1fc2/Manchester-United-Sunderland-December-26-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/77d729ce/Swansea-City-West-Ham-United-December-26-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/65448ede/Hull-City-Manchester-City-December-26-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/019edcc6/Liverpool-Stoke-City-December-27-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/766a29a9/Southampton-Tottenham-Hotspur-December-28-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/05c6c17b/Hull-City-Everton-December-30-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/189c4fc2/Chelsea-Stoke-City-December-31-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/a2feddf1/Swansea-City-Bournemouth-December-31-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/89339d67/Burnley-Sunderland-December-31-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/db4797ac/Manchester-United-Middlesbrough-December-31-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/1b6ab29d/Leicester-City-West-Ham-United-December-31-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/604d7487/Southampton-West-Bromwich-Albion-December-31-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/894a485d/Liverpool-Manchester-City-December-31-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/3a95bef3/Watford-Tottenham-Hotspur-January-1-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/b0f63c70/Arsenal-Crystal-Palace-January-1-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/19eeeebf/Middlesbrough-Leicester-City-January-2-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/0990b875/Manchester-City-Burnley-January-2-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/88b8e354/West-Bromwich-Albion-Hull-City-January-2-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/6478604d/Everton-Southampton-January-2-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/bb81b5a1/Sunderland-Liverpool-January-2-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/7c9881be/West-Ham-United-Manchester-United-January-2-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/f4a549b2/Bournemouth-Arsenal-January-3-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/b213df24/Crystal-Palace-Swansea-City-January-3-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/c78da03a/Stoke-City-Watford-January-3-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/3b4b1341/Tottenham-Hotspur-Chelsea-January-4-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/482a100b/Tottenham-Hotspur-West-Bromwich-Albion-January-14-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/d4078ca6/Hull-City-Bournemouth-January-14-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/1a4da26d/Swansea-City-Arsenal-January-14-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/faf2b6c2/West-Ham-United-Crystal-Palace-January-14-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/ea9dccc5/Watford-Middlesbrough-January-14-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/634814eb/Burnley-Southampton-January-14-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/61368ecb/Sunderland-Stoke-City-January-14-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/ddf67e77/Leicester-City-Chelsea-January-14-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/4395d785/Everton-Manchester-City-January-15-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/eda30e92/North-West-Derby-Manchester-United-Liverpool-January-15-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/d4d1348d/Liverpool-Swansea-City-January-21-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/8fe9f226/West-Bromwich-Albion-Sunderland-January-21-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/711aef5d/Middlesbrough-West-Ham-United-January-21-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/c89c1cde/Crystal-Palace-Everton-January-21-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/3195f182/Bournemouth-Watford-January-21-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/f87ab5f8/Stoke-City-Manchester-United-January-21-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/4dd8b1ea/Manchester-City-Tottenham-Hotspur-January-21-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/10bfa507/Southampton-Leicester-City-January-22-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/ff6cad57/Arsenal-Burnley-January-22-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/028caf73/Chelsea-Hull-City-January-22-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/f133a616/Swansea-City-Southampton-January-31-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/0ce1d380/Sunderland-Tottenham-Hotspur-January-31-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/ade92591/Bournemouth-Crystal-Palace-January-31-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/eef8e264/Arsenal-Watford-January-31-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/84395e89/Burnley-Leicester-City-January-31-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/14625650/Middlesbrough-West-Bromwich-Albion-January-31-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/88d45505/Liverpool-Chelsea-January-31-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/eee46a6a/West-Ham-United-Manchester-City-February-1-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/2a495ac8/Stoke-City-Everton-February-1-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/05358492/Manchester-United-Hull-City-February-1-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/748207ea/North-West-London-Derby-Chelsea-Arsenal-February-4-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/501e50db/Crystal-Palace-Sunderland-February-4-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/44aa1ccd/Everton-Bournemouth-February-4-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/f9837b6c/Southampton-West-Ham-United-February-4-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/438f6c76/West-Bromwich-Albion-Stoke-City-February-4-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/f7541d55/Watford-Burnley-February-4-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/d4011f7a/Hull-City-Liverpool-February-4-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/2be92889/Tottenham-Hotspur-Middlesbrough-February-4-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/d821b623/Manchester-City-Swansea-City-February-5-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/08425a34/Leicester-City-Manchester-United-February-5-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/37825164/Arsenal-Hull-City-February-11-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/00e2d14e/Manchester-United-Watford-February-11-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/dc9bdc17/West-Ham-United-West-Bromwich-Albion-February-11-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/d08accdc/Sunderland-Southampton-February-11-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/c91837f4/Stoke-City-Crystal-Palace-February-11-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/1a4c847d/Middlesbrough-Everton-February-11-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/4f08e940/Liverpool-Tottenham-Hotspur-February-11-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/3b1a2aaa/Burnley-Chelsea-February-12-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/0a0a4140/Swansea-City-Leicester-City-February-12-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/f88251a8/Bournemouth-Manchester-City-February-13-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/b632fb2c/Hull-City-Burnley-February-25-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/9ad39c39/West-Bromwich-Albion-Bournemouth-February-25-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/1560b386/Chelsea-Swansea-City-February-25-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/a9746a6f/Crystal-Palace-Middlesbrough-February-25-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/d28fd5fd/Everton-Sunderland-February-25-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/1caae702/Watford-West-Ham-United-February-25-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/f30bab22/Tottenham-Hotspur-Stoke-City-February-26-2017-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/c732ae0e/Leicester-City-Liverpool-February-27-2017-Premier-League
